"","iso3c","species_name","prod_method","quantity","distance","ef","emissions_nautical_mile","transport_emissions","rep"
"17596","THA","Giant Tiger Prawn","Wild",3418.23457,3756,26.7890345244203,687882883.759126,371456.757229928,704
"17597","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,26.7890345244203,118397109.153911,63934.4389431119,704
"17598","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,26.7890345244203,4323147663.36421,2334499.73821667,704
"17599","THA","Western King Prawn","Wild",54.08972,3756,26.7890345244203,10884973.4602396,5877.88566852941,704
"17600","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,26.7890345244203,41736779.1462852,22537.860738994,704
"17601","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,28.1236164678354,14122898.5043517,7626.36519234992,705
"17602","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,28.1236164678354,71089817.0386985,38388.5012008972,705
"17603","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,28.1236164678354,3309840963.96209,1787314.12053953,705
"17604","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,28.1236164678354,25435772.3185791,13735.3170520327,705
"17605","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,28.1236164678354,33203334.388702,17929.8005698991,705
"17606","IDN","Banana Prawn","Wild",3115.6875,1280,28.1236164678354,224318464.72609,121131.970952089,705
"17607","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,28.1236164678354,4339664.27162768,2343.41870667895,705
"17608","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,28.1236164678354,142804009.283212,77114.1650129344,705
"17609","IND","Giant Tiger Prawn","Wild",448.50117,5419,28.1236164678354,136704840.862756,73820.6140658883,705
"17610","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,28.1236164678354,13917699.134443,7515.5575325992,705
"17611","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,28.1236164678354,201494829.303848,108807.207824078,705
"17612","JPY","Kuruma Prawn","Farmed",86.42838,4915,28.1236164678354,23893570.7466838,12902.5282032092,705
"17613","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,28.1236164678354,77534089.5069355,41868.4083337452,705
"17614","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,28.1236164678354,1690586.2136611,912.916555376994,705
"17615","PNG","Banana Prawn","Wild",19.83527,856,28.1236164678354,955021.268539326,515.711485011236,705
"17616","PNG","Giant Tiger Prawn","Wild",24.10937,856,28.1236164678354,1160809.05987587,626.836892332967,705
"17617","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,28.1236164678354,59447275.3854983,32101.5287081691,705
"17618","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,28.1236164678354,109705878.439368,59241.1743572588,705
"17619","THA","Banana Prawn","Wild",8781.70757,3756,28.1236164678354,1855263997.74283,1001842.55878113,705
"17620","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,28.1236164678354,371918711.06048,200836.103972659,705
"17621","THA","Giant Tiger Prawn","Wild",3418.23457,3756,28.1236164678354,722151982.744847,389962.070682217,705
"17622","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,28.1236164678354,124295442.066406,67119.5387158592,705
"17623","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,28.1236164678354,4538519173.11323,2450800.35348115,705
"17624","THA","Western King Prawn","Wild",54.08972,3756,28.1236164678354,11427243.4334761,6170.71145407711,705
"17625","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,28.1236164678354,43816031.0795402,23660.6567829517,705
"17626","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,26.5070785855874,13311118.1109753,7188.00377992665,706
"17627","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,26.5070785855874,67003593.5469025,36181.9405153273,706
"17628","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,26.5070785855874,3119592198.88666,1684579.7873988,706
"17629","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,26.5070785855874,23973730.9924131,12945.8147359031,706
"17630","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,26.5070785855874,31294815.6916963,16899.200473516,706
"17631","IDN","Banana Prawn","Wild",3115.6875,1280,26.5070785855874,211424699.931219,114169.337962858,706
"17632","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,26.5070785855874,4090221.54084136,2208.71963205433,706
"17633","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,26.5070785855874,134595673.381347,72681.6636259276,706
"17634","IND","Giant Tiger Prawn","Wild",448.50117,5419,26.5070785855874,128847083.515152,69577.4250981823,706
"17635","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,26.5070785855874,13117713.5454527,7083.56531454448,706
"17636","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,26.5070785855874,189912960.911521,102552.998892221,706
"17637","JPY","Kuruma Prawn","Farmed",86.42838,4915,26.5070785855874,22520174.7505337,12160.8943652882,706
"17638","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,26.5070785855874,73077450.9733775,39461.8235256238,706
"17639","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,26.5070785855874,1593411.77449483,860.442358227207,706
"17640","PNG","Banana Prawn","Wild",19.83527,856,26.5070785855874,900126.903843663,486.068528075578,706
"17641","PNG","Giant Tiger Prawn","Wild",24.10937,856,26.5070785855874,1094086.06848918,590.806476984155,706
"17642","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,26.5070785855874,56030262.0448779,30256.3415042341,706
"17643","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,26.5070785855874,103400014.163152,55836.0076481021,706
"17644","THA","Banana Prawn","Wild",8781.70757,3756,26.5070785855874,1748623924.00437,944256.91896236,706
"17645","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,26.5070785855874,350540923.952848,189292.098934538,706
"17646","THA","Giant Tiger Prawn","Wild",3418.23457,3756,26.5070785855874,680642881.730664,367547.156134559,706
"17647","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,26.5070785855874,117150973.611544,63261.5257502335,706
"17648","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,26.5070785855874,4277646316.2729,2309929.01078736,706
"17649","THA","Western King Prawn","Wild",54.08972,3756,26.5070785855874,10770408.5658477,5816.02062555776,706
"17650","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,26.5070785855874,41297497.4417757,22300.6486185589,706
"17651","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,13.0205523678102,6538559.4975486,3530.82212867624,707
"17652","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,13.0205523678102,32912861.2114678,17772.9450541926,707
"17653","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,13.0205523678102,1532376095.71585,827483.091686561,707
"17654","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,13.0205523678102,11776145.7125733,6359.11868478957,707
"17655","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,13.0205523678102,15372338.5713374,8301.06282852221,707
"17656","IDN","Banana Prawn","Wild",3115.6875,1280,13.0205523678102,103854008.974033,56081.1648459777,707
"17657","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,13.0205523678102,2009159.31178577,1084.94602836431,707
"17658","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,13.0205523678102,66114793.0008172,35701.9882204413,707
"17659","IND","Giant Tiger Prawn","Wild",448.50117,5419,13.0205523678102,63291025.9397969,34177.1540074903,707
"17660","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,13.0205523678102,6443557.16579677,3479.52086953026,707
"17661","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,13.0205523678102,93287219.2946549,50375.0984191136,707
"17662","JPY","Kuruma Prawn","Farmed",86.42838,4915,13.0205523678102,11062143.7864146,5973.55764466389,707
"17663","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,13.0205523678102,35896403.0771124,19384.0576616407,707
"17664","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,13.0205523678102,782700.416656852,422.6582249947,707
"17665","PNG","Banana Prawn","Wild",19.83527,856,13.0205523678102,442151.686061087,238.761910472987,707
"17666","PNG","Giant Tiger Prawn","Wild",24.10937,856,13.0205523678102,537426.442663528,290.210279038305,707
"17667","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,13.0205523678102,27522646.7821366,14862.2292623537,707
"17668","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,13.0205523678102,50791161.1193421,27427.2270044447,707
"17669","THA","Banana Prawn","Wild",8781.70757,3756,13.0205523678102,858942236.904377,463828.807928364,707
"17670","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,13.0205523678102,172189343.410718,92982.2454417878,707
"17671","THA","Giant Tiger Prawn","Wild",3418.23457,3756,13.0205523678102,334338854.30777,180542.981326196,707
"17672","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,13.0205523678102,57545775.2510845,31074.7186355856,707
"17673","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,13.0205523678102,2101224308.52435,1134661.12660315,707
"17674","THA","Western King Prawn","Wild",54.08972,3756,13.0205523678102,5290536.57503326,2856.88975051796,707
"17675","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,13.0205523678102,20285759.7589995,10954.3102698597,707
"17676","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,15.8049747875426,7936819.04471946,4285.88228414851,708
"17677","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,15.8049747875426,39951219.1909125,21573.6583630927,708
"17678","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,15.8049747875426,1860072051.75853,1004438.90794961,708
"17679","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,15.8049747875426,14294453.938973,7719.00512704543,708
"17680","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,15.8049747875426,18659686.3698509,10076.2306397195,708
"17681","IDN","Banana Prawn","Wild",3115.6875,1280,15.8049747875426,126063007.701406,68074.0241587591,708
"17682","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,15.8049747875426,2438814.52721127,1316.95984469408,708
"17683","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,15.8049747875426,80253326.1987298,43336.7961473141,708
"17684","IND","Giant Tiger Prawn","Wild",448.50117,5419,15.8049747875426,76825701.4755535,41485.8787967989,708
"17685","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,15.8049747875426,7821500.62997944,4223.6103401889,708
"17686","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,15.8049747875426,113236528.474556,61147.72537626,708
"17687","JPY","Kuruma Prawn","Farmed",86.42838,4915,15.8049747875426,13427763.9459207,7250.99253079719,708
"17688","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,15.8049747875426,43572786.2820804,23529.3045923234,708
"17689","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,15.8049747875426,950079.535952986,513.042949414613,708
"17690","PNG","Banana Prawn","Wild",19.83527,856,15.8049747875426,536705.053139019,289.82072869507,708
"17691","PNG","Giant Tiger Prawn","Wild",24.10937,856,15.8049747875426,652354.150308933,352.271241166824,708
"17692","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,15.8049747875426,33408316.8048628,18040.4910746259,708
"17693","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,15.8049747875426,61652762.3594379,33292.4916740964,708
"17694","THA","Banana Prawn","Wild",8781.70757,3756,15.8049747875426,1042625536.51649,563017.789718905,708
"17695","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,15.8049747875426,209011734.250074,112866.33649504,708
"17696","THA","Giant Tiger Prawn","Wild",3418.23457,3756,15.8049747875426,405836635.310035,219151.783067419,708
"17697","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,15.8049747875426,69851838.9451359,37719.9930303734,708
"17698","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,15.8049747875426,2550567462.96734,1377306.43000236,708
"17699","THA","Western King Prawn","Wild",54.08972,3756,15.8049747875426,6421908.59641967,3467.83064206662,708
"17700","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,15.8049747875426,24623834.1108915,13296.8704198814,708
"17701","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,16.5184391791001,8295101.03167372,4479.35455710381,709
"17702","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,16.5184391791001,41754687.5719244,22547.5312888392,709
"17703","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,16.5184391791001,1944038979.41899,1049781.04888626,709
"17704","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,16.5184391791001,14939730.7596773,8067.45461022572,709
"17705","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,16.5184391791001,19502017.4688548,10531.0894331816,709
"17706","IDN","Banana Prawn","Wild",3115.6875,1280,16.5184391791001,131753713.842771,71147.0054750964,709
"17707","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,16.5184391791001,2548906.9092725,1376.40973100715,709
"17708","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,16.5184391791001,83876102.6546577,45293.0954335151,709
"17709","IND","Giant Tiger Prawn","Wild",448.50117,5419,16.5184391791001,80293748.9160617,43358.6244146733,709
"17710","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,16.5184391791001,8174576.94063786,4414.27154794444,709
"17711","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,16.5184391791001,118348224.758555,63908.0413696196,709
"17712","JPY","Kuruma Prawn","Farmed",86.42838,4915,16.5184391791001,14033916.8542572,7578.3151012989,709
"17713","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,16.5184391791001,45539738.5784999,24591.4588323899,709
"17714","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,16.5184391791001,992967.799120872,536.202611525271,709
"17715","PNG","Banana Prawn","Wild",19.83527,856,16.5184391791001,560932.864276401,302.903746709257,709
"17716","PNG","Giant Tiger Prawn","Wild",24.10937,856,16.5184391791001,681802.565329312,368.173385277829,709
"17717","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,16.5184391791001,34916427.0513233,18854.8706077146,709
"17718","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,16.5184391791001,64435876.6114951,34795.3733702074,709
"17719","THA","Banana Prawn","Wild",8781.70757,3756,16.5184391791001,1089691489.10626,588433.404117382,709
"17720","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,16.5184391791001,218446891.965267,117961.321661244,709
"17721","THA","Giant Tiger Prawn","Wild",3418.23457,3756,16.5184391791001,424156815.631451,229044.680440984,709
"17722","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,16.5184391791001,73005073.9513344,39422.7399337206,709
"17723","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,16.5184391791001,2665704569.32493,1439480.46743546,709
"17724","THA","Western King Prawn","Wild",54.08972,3756,16.5184391791001,6711804.85825957,3624.37462346017,709
"17725","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,16.5184391791001,25735397.340691,13897.1145639731,709
"17726","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,22.9831573528238,11541502.8140034,6232.41151956184,710
"17727","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,22.9831573528238,58095958.3577203,31371.8175131689,710
"17728","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,22.9831573528238,2704865349.53865,1460627.28875087,710
"17729","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,22.9831573528238,20786599.6984099,11224.7638371413,710
"17730","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,22.9831573528238,27134400.0074361,14652.5760040155,710
"17731","IDN","Banana Prawn","Wild",3115.6875,1280,22.9831573528238,183317340.351299,98991.3637897014,710
"17732","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,22.9831573528238,3546456.65600357,1915.08659424193,710
"17733","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,22.9831573528238,116702168.077276,63019.1707617289,710
"17734","IND","Giant Tiger Prawn","Wild",448.50117,5419,22.9831573528238,111717810.973379,60327.6179256249,710
"17735","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,22.9831573528238,11373809.9636651,6141.85738037915,710
"17736","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,22.9831573528238,164665428.892017,88919.3316016893,710
"17737","JPY","Kuruma Prawn","Farmed",86.42838,4915,22.9831573528238,19526283.0731572,10544.1928595049,710
"17738","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,22.9831573528238,63362341.0909421,34215.6641891087,710
"17739","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,22.9831573528238,1381579.39294634,746.052872191022,710
"17740","PNG","Banana Prawn","Wild",19.83527,856,22.9831573528238,780461.649206315,421.44929057141,710
"17741","PNG","Giant Tiger Prawn","Wild",24.10937,856,22.9831573528238,948635.368791312,512.263099147309,710
"17742","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,22.9831573528238,48581450.6091049,26233.9833289167,710
"17743","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,22.9831573528238,89653742.4191314,48413.020906331,710
"17744","THA","Banana Prawn","Wild",8781.70757,3756,22.9831573528238,1516157228.21135,818724.903234127,710
"17745","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,22.9831573528238,303939085.093786,164127.105950644,710
"17746","THA","Giant Tiger Prawn","Wild",3418.23457,3756,22.9831573528238,590156414.309683,318684.463727229,710
"17747","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,22.9831573528238,101576612.898209,54851.3709650327,710
"17748","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,22.9831573528238,3708964685.38342,2002840.93010705,710
"17749","THA","Western King Prawn","Wild",54.08972,3756,22.9831573528238,9338561.9250275,5042.82343951485,710
"17750","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,22.9831573528238,35807298.7529544,19335.9413265954,710
"17751","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,31.1212779679801,15628240.7908022,8439.25002703317,711
"17752","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,31.1212779679801,78667192.7233998,42480.2840706359,711
"17753","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,31.1212779679801,3662632819.18521,1977821.72236001,711
"17754","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,31.1212779679801,28146939.8347858,15199.3475107843,711
"17755","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,31.1212779679801,36742436.7401822,19840.9158396984,711
"17756","IDN","Banana Prawn","Wild",3115.6875,1280,31.1212779679801,248228292.477084,134043.277937626,711
"17757","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,31.1212779679801,4802223.71968053,2593.20080862749,711
"17758","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,31.1212779679801,158025312.033667,85333.66849818,711
"17759","IND","Giant Tiger Prawn","Wild",448.50117,5419,31.1212779679801,151276040.793831,81689.0620286687,711
"17760","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,31.1212779679801,15401169.4738153,8316.63151586027,711
"17761","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,31.1212779679801,222971913.980109,120404.833549259,711
"17762","JPY","Kuruma Prawn","Farmed",86.42838,4915,31.1212779679801,26440356.9045108,14277.7927284358,711
"17763","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,31.1212779679801,85798352.2246957,46331.1102013357,711
"17764","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,31.1212779679801,1870783.7075063,1010.2232020534,711
"17765","PNG","Banana Prawn","Wild",19.83527,856,31.1212779679801,1056815.80452277,570.680534442297,711
"17766","PNG","Giant Tiger Prawn","Wild",24.10937,856,31.1212779679801,1284538.26204973,693.650661506856,711
"17767","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,31.1212779679801,65783686.953172,35523.1909547129,711
"17768","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,31.1212779679801,121399292.354089,65555.617871208,711
"17769","THA","Banana Prawn","Wild",8781.70757,3756,31.1212779679801,2053014292.94397,1108627.71818975,711
"17770","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,31.1212779679801,411561066.537932,222242.975930483,711
"17771","THA","Giant Tiger Prawn","Wild",3418.23457,3756,31.1212779679801,799125269.534021,431527.645548371,711
"17772","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,31.1212779679801,137543939.525901,74273.7273439867,711
"17773","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,31.1212779679801,5022274319.20087,2712028.13236847,711
"17774","THA","Western King Prawn","Wild",54.08972,3756,31.1212779679801,12645259.1795126,6828.43995693679,711
"17775","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,31.1212779679801,48486327.647071,26182.6169294183,711
"17776","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,30.9801084626,15557349.3889559,8400.96867003617,712
"17777","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,30.9801084626,78310349.7718402,42287.5888767937,712
"17778","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,30.9801084626,3646018717.92609,1968850.10768009,712
"17779","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,30.9801084626,28019262.2510269,15130.4016155545,712
"17780","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,30.9801084626,36575769.0465738,19750.9152851498,712
"17781","IDN","Banana Prawn","Wild",3115.6875,1280,30.9801084626,247102301.915052,133435.243034128,712
"17782","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,30.9801084626,4780440.31001691,2581.43776740913,712
"17783","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,30.9801084626,157308492.012321,84946.5856866531,712
"17784","IND","Giant Tiger Prawn","Wild",448.50117,5419,30.9801084626,150589836.201696,81318.511548916,712
"17785","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,30.9801084626,15331308.0921866,8278.90636978078,712
"17786","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,30.9801084626,221960489.10088,119858.664114475,712
"17787","JPY","Kuruma Prawn","Farmed",86.42838,4915,30.9801084626,26320420.5667382,14213.0271060386,712
"17788","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,30.9801084626,85409161.55719,46120.9472408826,712
"17789","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,30.9801084626,1862297.62891616,1005.64071961472,712
"17790","PNG","Banana Prawn","Wild",19.83527,856,30.9801084626,1052021.97296625,568.091865401773,712
"17791","PNG","Giant Tiger Prawn","Wild",24.10937,856,30.9801084626,1278711.4566312,690.50418658085,712
"17792","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,30.9801084626,65485284.9865557,35362.0538927401,712
"17793","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,30.9801084626,120848611.945889,65258.2504507799,712
"17794","THA","Banana Prawn","Wild",8781.70757,3756,30.9801084626,2043701596.57683,1103598.86215149,712
"17795","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,30.9801084626,409694180.728916,221234.857593615,712
"17796","THA","Giant Tiger Prawn","Wild",3418.23457,3756,30.9801084626,795500350.301818,429570.189162982,712
"17797","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,30.9801084626,136920025.240284,73936.8136297532,712
"17798","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,30.9801084626,4999492736.05849,2699726.07747158,712
"17799","THA","Western King Prawn","Wild",54.08972,3756,30.9801084626,12587898.9070452,6797.46540980443,712
"17800","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,30.9801084626,48266388.3856217,26063.8497282357,712
"17801","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,18.1093364724889,9094005.43399606,4910.76293435787,713
"17802","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,18.1093364724889,45776097.750225,24719.0927851215,713
"17803","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,18.1093364724889,2131270128.62546,1150885.86945775,713
"17804","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,18.1093364724889,16378582.0319936,8844.43429727655,713
"17805","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,18.1093364724889,21380264.3462037,11545.34274695,713
"17806","IDN","Banana Prawn","Wild",3115.6875,1280,18.1093364724889,144442965.198407,77999.20120714,713
"17807","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,18.1093364724889,2794393.12374441,1508.97228682198,713
"17808","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,18.1093364724889,91954242.6802681,49655.2910473448,713
"17809","IND","Giant Tiger Prawn","Wild",448.50117,5419,18.1093364724889,88026871.0616593,47534.510373296,713
"17810","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,18.1093364724889,8961873.62093887,4839.41175530699,713
"17811","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,18.1093364724889,129746388.253565,70063.0496569249,713
"17812","JPY","Kuruma Prawn","Farmed",86.42838,4915,18.1093364724889,15385528.8375087,8308.18557225468,713
"17813","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,18.1093364724889,49925688.4894235,26959.8717842887,713
"17814","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,18.1093364724889,1088600.9135402,587.844493311711,713
"17815","PNG","Banana Prawn","Wild",19.83527,856,18.1093364724889,614956.526310964,332.07652420792,713
"17816","PNG","Giant Tiger Prawn","Wild",24.10937,856,18.1093364724889,747467.235220179,403.632307018897,713
"17817","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,18.1093364724889,38279241.7027851,20670.790519504,713
"17818","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,18.1093364724889,70641720.9159659,38146.5292946216,713
"17819","THA","Banana Prawn","Wild",8781.70757,3756,18.1093364724889,1194640099.67726,645105.653825719,713
"17820","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,18.1093364724889,239485596.979023,129322.222368672,713
"17821","THA","Giant Tiger Prawn","Wild",3418.23457,3756,18.1093364724889,465007523.294817,251104.062579201,713
"17822","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,18.1093364724889,80036220.9800307,43219.5593292166,713
"17823","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,18.1093364724889,2922439611.80273,1578117.39037348,713
"17824","THA","Western King Prawn","Wild",54.08972,3756,18.1093364724889,7358221.39114055,3973.4395512159,713
"17825","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,18.1093364724889,28213983.4546499,15235.5510655109,713
"17826","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,27.3296304571908,13724180.7983613,7411.05763111512,714
"17827","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,27.3296304571908,69082809.1457924,37304.7169387279,714
"17828","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,27.3296304571908,3216397525.56753,1736854.66380647,714
"17829","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,27.3296304571908,24717669.5306965,13347.5415465761,714
"17830","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,27.3296304571908,32265937.7689773,17423.6063952477,714
"17831","IDN","Banana Prawn","Wild",3115.6875,1280,27.3296304571908,217985505.267427,117712.172844411,714
"17832","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,27.3296304571908,4217146.85902866,2277.25930387547,714
"17833","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,27.3296304571908,138772366.135023,74937.0777129127,714
"17834","IND","Giant Tiger Prawn","Wild",448.50117,5419,27.3296304571908,132845389.452709,71736.5103044626,714
"17835","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,27.3296304571908,13524774.6175784,7303.37829349235,714
"17836","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,27.3296304571908,195806226.77766,105735.362459937,714
